Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
3708,16806141,rode1234,"2026-09-03 03:00:15",762.3,2,rode1234
3709,16635670,"Mr.S hanakosan","2026-08-09 00:31:34",762.2,2,earlgreytea15
3710,16656162,Marisyn,"2026-08-18 18:19:19",762.2,2,marisyn
3711,16731443,"Arjun Vinod","2026-08-21 01:00:30",761.8,2,arjun0014
3712,16663238,"Francesco Zaccaria","2026-08-21 07:28:57",761.3,2,francescozaccaria
3713,16631215,"Hira Norm","2026-08-08 07:32:06",760.6,2,hiranorm
3714,16663678,"Fabiano Adelino","2026-08-24 23:45:56",760.5,2,fabianoadelino
3715,16784960,i-yuki23,"2026-08-30 01:13:11",760.1,2,iyuki23
3716,16719081,数学の山田,"2026-08-31 14:08:37",759.8,2,b612sum1
3717,16656072,Vespidae,"2026-08-14 03:30:03",759.6,2,ianapis
3718,16652079,Infill,"2026-09-02 13:47:56",759.1,2,infill
3719,16633928,ghostiee11,"2026-08-01 01:33:25",759.0,1,ghostiee11
3720,16747390,SawadaTsurumai,"2026-08-24 09:48:07",758.7,2,sawadatsurumai
3721,16734712,"Jamshid Ganiev","2026-08-19 06:03:31",758.6,2,jamshidganiev
3722,16674324,"luca fregona","2026-08-08 13:37:49",758.1,2,lucafregona
3723,16668298,"Riki Garcia","2026-08-26 15:36:14",758.0,2,rikigarcia
3724,16669392,cobrapigeon,"2026-08-20 18:43:25",757.8,2,cobrapigeon
3725,16656013,Asuran,"2026-08-17 07:43:54",757.2,2,zkasuran
3726,16738805,"Sergey Panasenko","2026-08-31 23:14:50",757.2,2,spanasenko
3727,16719745,"Masih Pemula Beneran","2026-08-31 02:14:53",756.8,2,mikhaeldhika
3728,16673477,ArtFix,"2026-08-11 00:51:09",756.8,2,artfix
3729,16663361,protoLabs.studio,"2026-08-06 18:39:50",756.6,2,protolabsstudio
3730,16738538,ZHANG_WuHua,"2026-08-18 16:21:19",755.9,2,zhangwuhua
3731,16785100,5386,"2026-09-01 11:13:18",755.8,2,"ismktkaggle,rairai314,satosis"
3732,16691580,"Toni Blanco","2026-08-11 13:10:45",755.8,2,toniblanco
3733,16664241,payoon,"2026-08-07 08:24:05",755.8,2,payoon1234
3734,16655423,"Roland Luethy","2026-09-03 03:10:27",755.6,2,rluethy
3735,16664219,JosephGuhlin,"2026-08-10 08:46:16",755.2,2,jguhlin
3736,16669561,"Nikunj Pahwa","2026-08-15 20:04:36",755.1,2,nikunjpahwa
3737,16709481,"Gerbilles Saucières","2026-08-22 10:38:44",754.8,2,"benjaminhrt30,volbox1902"
3738,16690988,"Aditya Bharadwaj","2026-08-20 10:02:32",754.4,2,adityabharadwaj26
3739,16665120,nobody,"2026-08-13 14:48:45",754.2,2,rajesh1729
3740,16637898,"Marek Nurzynski","2026-08-01 16:06:46",754.1,1,marek3000
3741,16657570,"Guruprasad Parasnis","2026-08-10 12:04:57",754.1,2,guruprasadparasnis
3742,16624277,"D S S Kumar","2026-08-10 03:22:55",753.9,2,satrusskumar
3743,16642846,"Leonid Zaporozhets","2026-08-02 20:03:13",753.8,2,leonidzaporozhets
3744,16659817,"Viet Anh Ngo ","2026-08-31 09:41:08",753.7,2,vietngogm
3745,16699415,"Dohwan Kwak","2026-08-31 01:05:28",753.5,2,dohwankwak
3746,16661943,"Cow Wizard","2026-08-14 02:14:58",752.8,2,cowwizard321
3747,16732574,AlcoholCat,"2026-08-31 14:33:25",752.7,2,alcoholcat
3748,16786115,"Andy Phan","2026-09-03 01:36:52",752.5,2,andyphan
3749,16666204,"David Nana Kofi Ofosu-Arko","2026-08-05 11:04:42",752.2,2,davidnanak
3750,16725010,jenninglim,"2026-08-23 08:38:47",752.0,2,jenningl
3751,16631573,uesi,"2026-08-01 12:04:04",751.2,1,uemura687
3752,16701036,"Tiandong Wang","2026-08-19 11:45:32",750.8,1,condone
3753,16774941,Samvrcai,"2026-08-30 15:00:50",750.4,2,samvrcai
3754,16670214,"Louis @ tradeInsight.ai","2026-08-21 15:18:11",750.2,2,louisquart
3755,16640816,pawaraman,"2026-08-02 19:46:52",750.1,2,pawaraman
3756,16737986,"Edris Yawar #2","2026-09-02 12:32:31",749.8,2,edrisyawar
3757,16760701,"Yannik Schiffner","2026-09-03 00:46:14",749.4,2,yannikschiffner
3758,16718133,KaranjeetSingh1110,"2026-09-01 16:21:58",749.1,2,karanjeetsingh1110
3759,16664154,dwdwdwsdedwd,"2026-08-11 06:29:24",749.1,2,dwdwdwsdedwd
3760,16623886,onepunch999,"2026-08-01 07:30:37",748.9,2,onepunch999
3761,16635004,"jacob OKOTH O","2026-08-02 05:57:05",748.6,1,jacobokotho
3762,16668089,Goller,"2026-08-26 15:05:53",748.6,2,goller
3763,16787200,"HayDay Protestors","2026-09-03 05:08:40",748.4,2,"aaronjoshuaemmanuel,anjulasankalpa,chamathjayashanka,ghostd,prabhashanmadurawala"
3764,16755911,"Paarth Patel","2026-09-03 04:51:03",748.3,2,martis10
3765,16688108,Special_octo20,"2026-08-24 05:25:56",747.9,2,specialocto20
3766,16623555,yindujuxi,"2026-08-01 10:11:35",747.8,2,yindujuxi123
3767,16736985,Colt,"2026-09-01 03:14:54",747.7,2,nht1990
3768,16763829,"Shane Thivaharraja","2026-09-03 01:51:05",747.3,2,shanethivaharraja
3769,16658430,bruyantq,"2026-08-23 08:52:33",746.7,2,bruyantq
3770,16746380,JKong,"2026-08-22 01:40:01",746.5,2,kmt2001
3771,16664804,ryanovovo,"2026-08-05 18:02:38",746.3,2,ryanovovo
3772,16655411,フナコシ,"2026-08-20 13:47:26",745.8,2,kokifunakoshi
3773,16660310,KOLONEX.NET,"2026-08-10 12:40:46",745.7,2,danielandresmiranda
3774,16672103,"fred mahinay","2026-08-24 23:34:48",745.7,2,fredmahinay
3775,16656501,"Thái Phạm Công","2026-08-05 03:59:47",745.6,2,thaipc
3776,16668269,"Rashi Jain07","2026-08-05 17:46:37",745.3,1,rashijain07
3777,16779977,sue124,"2026-09-03 00:19:40",745.1,2,ryotasueyoshi
3778,16686787,"Lars Kammeijer","2026-08-07 21:31:11",745.1,2,larskammeijer
3779,16633173,"Saulo Quiñones Góngora","2026-09-03 00:09:53",745.1,2,sauloquionesgngora
3780,16698822,JJN8825,"2026-09-02 06:51:45",745.0,2,jjn8825
3781,16687808,GorillaGhost,"2026-08-13 23:23:10",744.6,2,gorillaghost
3782,16673346,gabrielep09,"2026-08-11 01:52:41",744.4,2,gabrielep09
3783,16720234,Aditya109,"2026-08-27 08:35:04",744.3,2,"aditya109,tathagattyger"
3784,16630501,"Haris Ahmed","2026-08-14 10:08:51",744.1,2,harisahmedgenai
3785,16644415,Ztrk,"2026-09-03 00:01:39",743.7,2,ztrk123
3786,16652446,"tine.sh agent","2026-09-01 10:06:26",743.7,2,sidcodegg
3787,16657887,"Yermak Petro","2026-08-31 15:56:06",743.3,2,yermakpetro
3788,16630559,khan,"2026-08-02 12:18:56",742.8,2,khansolov
3789,16654332,"Borys Tymchenko","2026-09-02 11:19:31",742.5,2,spsancti
3790,16705417,fuxi,"2026-08-16 07:53:46",742.0,2,"padyue,pytorch5009asd"
3791,16638823,YDDDDDD999,"2026-09-03 01:40:58",742.0,2,ydddddd999
3792,16761227,Ciel_ing,"2026-08-23 10:03:29",741.1,2,cieling
3793,16657397,"QSS Technosoft AI Team","2026-08-05 07:47:00",740.6,2,"kunalthedev,nishantkumarabes,prathamydvv,prishagdev,shreyakchakraborty"
3794,16669461,"suzy su","2026-08-30 13:09:10",740.4,2,suzysu997
3795,16740161,"Ratna Raj Singh","2026-08-31 18:02:45",740.4,2,ratnaraj
3796,16659974,"anthony sinchi","2026-08-18 00:01:08",740.3,2,anthonysinchi
3797,16653222,StevenYuan7788,"2026-08-17 17:38:44",740.3,2,stevenyuan7788
3798,16727059,ksankeerth1,"2026-09-03 02:28:22",739.5,2,ksankeerth1
3799,16736856,misaki,"2026-08-27 15:57:11",739.5,2,"dicenull,iroharyo,jinnsou0219,misakima"
3800,16714208,TirumalaMarri,"2026-08-29 00:04:15",739.4,2,mtreddy
3801,16726941,CJ103CJ,"2026-08-23 12:52:07",739.3,2,cj103cj
3802,16675888,"Rob Gonzalez","2026-08-08 14:58:43",739.2,2,robg475
3803,16670420,"Mihir Argulkar","2026-08-07 20:03:15",739.1,2,mihirargulkar
3804,16651661,"Quyền Thịnh","2026-08-07 06:27:45",738.9,2,quynthnh
3805,16804027,ceir-ceir,"2026-09-03 04:01:51",738.6,2,ceirceir
3806,16761267,Pranav,"2026-08-31 18:09:18",738.6,2,pranavarvind
3807,16636454,epigene,"2026-08-02 10:14:52",738.2,2,nadhu59648
3808,16746151,"Nicolas Gomasjaya","2026-08-26 16:57:08",737.6,2,nicolasgomasjaya
3809,16684957,"Lucas Ferreira","2026-08-11 18:20:43",737.4,2,lucasdeoferreira
3810,16650160,nori8774,"2026-08-10 06:26:21",737.0,2,norimasayamamoto
3811,16784154,JoshJML,"2026-09-03 05:39:26",737.0,2,joshjml
3812,16709809,RiyaSoni20,"2026-09-02 03:31:24",736.9,2,"riyasoni20,rudraamin06"
3813,16759623,"zhenglu wen","2026-08-26 06:24:09",736.2,2,zhengluwen
3814,16690651,"XS 330","2026-09-01 16:26:47",736.2,2,xblade
3815,16660090,"Kaggriculture @ Farmageddon","2026-09-02 13:33:46",735.8,2,gary08phillios
3816,16665517,"RUEI-HSIANG. CHANG","2026-08-17 15:23:55",735.7,2,rueihsiangchang
3817,16777222,"José Daniel Ara","2026-08-27 00:12:53",735.3,2,josdanielara
3818,16658224,"Daniel Gallardo Gómez","2026-08-07 08:17:24",735.0,2,danielgallardogmez
3819,16719696,"Spencer Farrand","2026-08-17 18:40:28",734.8,2,spencerfarrand
3820,16633175,"Umut Kıvanç Sipahioğlu","2026-08-04 15:51:56",734.4,2,umutkvansipahiolu
3821,16654855,"Pedro Rezende Gomes","2026-08-06 00:41:30",734.2,2,pedrorzgomes
3822,16668720,"etienne duplessix","2026-08-10 22:48:53",734.0,2,etienneduplessix
3823,16798478,"Vinicius Pupin","2026-09-02 21:29:51",733.7,2,viniciuspupin
3824,16721960,"Lê Khang","2026-08-18 19:42:43",733.5,1,kobtdatten
3825,16666301,"James Felipe","2026-09-03 05:42:24",733.5,2,jamesfelipe
3826,16680342,Game_khó_vkl,"2026-08-13 19:28:01",733.2,2,maruusha
3827,16665395,"bachi idriss","2026-08-10 15:23:30",733.0,2,bachiidriss
3828,16657172,Honkazu,"2026-08-28 16:55:46",732.9,2,janposlusny
3829,16735298,Watary0927,"2026-08-22 23:25:11",731.9,2,watary0927
3830,16807875,meghana,"2026-09-03 00:34:19",731.8,2,meghana284
3831,16665342,Prothos,"2026-08-23 13:44:29",731.4,2,vjuenemann
3832,16658083,"Gunjan Solanki","2026-09-01 11:32:53",731.4,2,blackhatv1
3833,16658043,"Tran Huy Hoang1312","2026-08-05 01:58:39",731.3,2,tranhuyhoang1312
3834,16672493,ChloeeeeY,"2026-08-23 06:17:03",731.3,2,chloeeeey
3835,16692678,Nerozud,"2026-09-02 08:28:50",730.8,2,"lorerubiano22,nerozud"
3836,16633269,op_star_platinum,"2026-08-09 17:52:52",728.5,2,opstarplatinum
3837,16766888,"Alex #4","2026-08-24 14:42:19",728.4,1,alxndrvara
3838,16790257,"Shivam Kushwaha","2026-08-30 11:55:08",728.4,2,shivamk21
3839,16640991,Xinyi,"2026-09-01 16:44:29",728.2,2,xinyeee
3840,16697461,Agricroporation,"2026-09-02 07:02:16",728.1,2,"algionightly,kroissant7,officialabhinavsingh"
3841,16728633,draven,"2026-08-31 17:38:18",728.0,2,ustchx
3842,16755568,KHuShIMaHajan,"2026-08-21 18:55:05",727.7,2,bymista4578
3843,16763886,"Jackson Sauls","2026-08-24 19:30:24",727.1,2,jacksonsauls
3844,16658660,"Leo Lai","2026-08-13 08:14:45",726.9,2,junweilai
3845,16670834,romin_123,"2026-08-14 01:25:19",726.8,2,romin123
3846,16705348,"Howard lin","2026-08-20 23:01:36",726.7,2,howardlin007
3847,16745264,wpang,"2026-09-02 23:31:45",726.4,2,wangshu
3848,16633466,"Aarush pandey","2026-08-25 19:17:14",726.2,2,aarushpandey
3849,16692994,turneja,"2026-08-08 23:50:13",726.1,2,turneja
3850,16805171,Mario,"2026-09-03 00:28:13",726.0,2,mwalkiew
3851,16699292,"Siddharth Kumar Gopal","2026-08-14 16:35:03",725.5,2,siddharthkumargopal
3852,16651088,ych~sun,"2026-09-03 05:40:42",725.4,2,ychsun
3853,16660805,"Ramon van Dijk","2026-08-05 05:48:21",725.3,2,ramonvandijk
3854,16689266,"Oleksandr Dudnev","2026-08-14 09:45:57",725.0,2,dantist
3855,16654743,"Jaume Batlle i Ferrer","2026-09-02 19:56:44",724.9,2,jaumebatlleiferrer
3856,16745972,yamy893,"2026-08-22 02:14:20",724.9,2,yamy893
3857,16655013,"Adrian Martinez 1111","2026-08-12 00:52:14",724.8,2,adrianmartinez1111
3858,16664457,yaohongfu,"2026-08-10 12:30:43",724.6,2,yhfwww
3859,16663736,"Life Is Roblox","2026-08-17 18:58:37",724.4,2,alexlisenko
3860,16757447,soyukke,"2026-08-31 04:17:18",724.4,2,soyukke
3861,16756564,"Nicolas Defossé","2026-08-25 21:10:58",724.3,2,nicolasdefoss
3862,16699838,"Harry Taylor","2026-08-21 10:38:18",723.5,2,harryphysics
3863,16748979,"Venkata Madhu Sai D ","2026-08-21 19:49:08",723.1,1,venkatamadhusaid
3864,16740361,"Suba S","2026-09-03 02:46:18",722.3,2,jupiter79
3865,16763838,"L. Barriga","2026-08-27 06:48:39",722.2,2,lbarriga
3866,16664760,SN,"2026-08-10 10:48:44",722.0,2,spirosnianiaras
3867,16664709,kai,"2026-08-18 23:29:11",721.8,2,sungwo101
3868,16730028,"Ken Qian","2026-08-17 03:10:15",721.5,2,kenqian
3869,16718838,"josh mathers","2026-08-14 09:26:33",721.3,2,joshmathers
3870,16724002,Yahia717,"2026-08-20 20:48:31",721.0,2,yahia717
3871,16738700,"Bugra Cinar","2026-08-19 07:51:58",720.8,2,bugracnr
3872,16781447,"Cody Schrank","2026-08-31 04:38:57",720.6,2,codyschrank
3873,16703310,"israel ntumba","2026-08-14 01:18:18",720.5,2,israelntumba
3874,16632994,primal,"2026-08-12 16:02:29",720.4,2,primalhost
3875,16695662,"Ollie Lowe2","2026-08-16 16:47:01",720.3,2,ollielowe2
3876,16769767,bruhbruh,"2026-08-28 08:51:26",720.2,2,nguyendinhbach69
3877,16777746,"Daniel Bandy","2026-08-29 02:04:01",719.8,2,goddangitboby
3878,16776928,aiexpert1120,"2026-09-01 16:48:18",719.4,2,aiexpert1120
3879,16695633,"Kiran Kumar","2026-08-24 18:01:37",719.4,2,iamrkk
3880,16692857,AbeLincoln1865,"2026-08-11 00:10:16",719.4,2,abelincoln1865
3881,16786437,"Kiran Narayana K","2026-08-30 06:45:20",719.1,2,kirannarayanak
3882,16635055,chch,"2026-09-03 01:50:07",718.8,2,chchentw
3883,16678773,"Steve Probst","2026-09-02 11:24:34",718.8,2,steveprobst
3884,16655044,"Darius Kolycius","2026-08-04 09:49:01",718.3,2,dariuskolycius
3885,16631353,"Shivam Shinde","2026-08-01 15:29:24",718.1,2,shindeshivam
3886,16664112,"Ethan Hung","2026-08-08 21:44:57",718.1,2,chinesegorilla99
3887,16655199,"Alexander Ulrich","2026-08-12 19:44:20",718.1,2,alexanderulrich01
3888,16654456,"Tristan Peng","2026-08-09 17:00:48",717.4,2,tristanpeng
3889,16755344,"Alizen James","2026-08-23 18:34:30",717.3,2,alizenjames
3890,16656912,"Sami Ali","2026-08-07 00:48:33",717.2,2,mrsamiali
3891,16651593,"huanxian chen","2026-08-11 11:13:05",717.0,2,huanxiachen
3892,16632426,Santhana,"2026-08-28 01:54:03",716.2,2,santhanalekshmic
3893,16772678,SuppliLion,"2026-09-02 21:44:21",715.9,2,supplilion
3894,16664159,"james nazareth","2026-08-19 02:13:23",715.8,2,jamesnazareth
3895,16733046,Afordancja,"2026-08-24 18:22:42",715.7,2,afordancja
3896,16669489,"Yichi Zhang","2026-08-28 19:31:07",715.7,2,yichizhang12
3897,16763113,sowhatwillwelearn,"2026-09-01 11:03:47",715.3,2,sowhatwillwelearn
3898,16685938,"Gautier Fauchart","2026-08-12 05:57:21",714.1,2,gautierfauchart
3899,16685785,KSAI,"2026-08-29 12:18:51",713.9,2,kishan2112004
3900,16741121,"Vignesh Nehru","2026-09-02 14:01:23",713.6,2,vigneshnehru
3901,16622993,"Yaroslav Tanko","2026-08-18 04:34:12",713.4,2,yaroslavtanko
3902,16802695,"Taras Sam","2026-09-02 13:02:20",713.4,2,tarassam
3903,16688893,CCG,"2026-09-03 02:01:51",713.1,2,"hirokenn,nagomenk"
3904,16775652,"Dat Dinh","2026-08-28 09:19:43",713.0,2,dathbdinh
3905,16757614,"Eduardo Molina","2026-08-31 03:01:28",712.9,2,eduardomolinaai
3906,16640461,"Shigeru Kondou","2026-08-31 14:10:25",712.8,2,shigerukondou
3907,16789950,"Zachary Zhang","2026-09-02 09:44:23",712.6,2,zacharyzhang16
3908,16655629,Mai_Konare,"2026-08-17 06:20:49",712.2,2,maikonare
3909,16671646,Luche,"2026-08-08 04:23:32",711.1,2,henrylucky
3910,16658655,HbjaHbja,"2026-08-12 12:18:51",710.9,2,hbjahbja
3911,16724355,hansama.qht,"2026-09-03 05:14:34",710.8,2,hansamaqht
3912,16677701,"Coşkun Bağrıaçık","2026-08-10 00:02:25",710.7,2,cbagriacik
3913,16668819,"ahmedou sidi med","2026-08-19 00:05:55",710.7,2,ahmedousidimed
3914,16664884,Abhijeetgg,"2026-08-12 08:53:50",710.6,2,abhijeetgg
3915,16665759,"Shawn Zhang","2026-08-21 10:18:20",710.5,2,shawnzhang0318
3916,16633772,ayuma,"2026-08-03 06:01:01",710.0,2,onthoze
3917,16686715,"Adrien Secondaire","2026-08-08 15:54:58",709.9,2,adriensecondaire
3918,16724202,"Sooriya Senthilkumar","2026-08-23 05:25:47",709.6,2,sooriyasenthilkumar
3919,16660600,"Beria Kalpelbe","2026-08-07 13:46:47",709.5,2,beriakalpelbe
3920,16732537,Rapha,"2026-08-27 12:08:17",709.2,2,raphaabels
3921,16654746,"Michael Mullen","2026-08-06 11:08:31",708.6,2,mmullen200
3922,16659828,"Lebansty Valan","2026-08-21 14:14:56",708.5,2,lebanstyvalan
3923,16712007,"Dipin Kothavoor","2026-08-27 10:00:39",707.8,2,dipinkothavoor
3924,16760439,XLX,"2026-08-31 17:29:32",707.7,2,lonelygleaner
3925,16663656,"Andrii Kavetskyi","2026-08-20 21:48:20",707.2,2,andriykavetsky
3926,16692401,"Abdurehman Iqbal","2026-08-14 09:13:08",707.0,2,abdurehmaniqbal
3927,16640683,Jason-Oh,"2026-08-29 18:48:21",706.7,2,dossantoss
3928,16682283,"RL is all you need","2026-08-29 09:27:00",706.4,2,"bpmf577,junzhejiao,jwj1342,liaodid,mrschang"
3929,16663998,"Harith Al-Ani","2026-08-24 00:09:54",706.4,2,abo3losh
3930,16706455,"John Andrei Martinez","2026-08-18 18:55:04",706.3,2,johnandreimartinez
3931,16623644,Accer_sz,"2026-08-02 00:27:32",706.3,2,accersz
3932,16739167,Yeyuqing0913,"2026-08-31 00:00:15",706.0,2,yeyuqing0913
3933,16666648,"Sriram Reddy19","2026-08-06 08:40:07",705.8,2,sriramreddy19
3934,16791960,Boladi,"2026-09-01 02:09:09",705.2,1,boladi
3935,16706192,rustlers42,"2026-09-02 15:24:05",705.2,2,"lkshrsch,powerofcreation"
3936,16624888,okome_niigata,"2026-08-06 06:47:17",705.0,2,okomeniigata
3937,16723729,"Lucas Cimiano","2026-08-29 17:21:55",704.7,2,lucascimiano
3938,16638031,vlad101,"2026-08-21 15:10:27",704.3,2,vlad101
3939,16668711,"David Leati","2026-08-28 00:47:39",704.3,2,davidleati
3940,16668354,"ashraf saiyed","2026-08-13 13:44:31",704.1,2,ashrafsaiyed58
3941,16684250,"Alexander Sokolov","2026-09-02 20:47:23",704.0,2,cheeec0
3942,16698034,Anatoliy_Fomin,"2026-08-12 12:57:18",703.8,2,anatoliyfomin
3943,16767934,"taha berk","2026-08-26 15:21:51",703.1,2,tahaberkterekli
3944,16665042,Neo_0x3f,"2026-08-10 21:36:56",703.1,2,neo0x3f
3945,16645297,Mark_RowSet,"2026-08-09 05:25:39",703.0,2,markrowset
3946,16658019,ไอติวบ้านปังมาเอาแช้มมมม,"2026-08-08 18:43:05",702.6,2,tewnabhat
3947,16748476,sam_the_rice_cake,"2026-09-03 05:43:47",702.1,2,"hash548,wliilamsam"
3948,16656460,dlutwzh,"2026-08-08 06:48:33",701.6,2,dlutwzh
3949,16648215,"Terrence Chuwe","2026-08-03 13:32:15",701.6,2,terrencechuwe
3950,16667258,"Firman Imam","2026-08-09 02:36:56",701.1,2,piririp
3951,16663614,Nevska,"2026-09-02 23:15:43",700.7,2,nevska
3952,16664003,"Nakul Rajpal","2026-08-05 06:29:24",700.3,2,nakulrajpal
3953,16713249,"vedant patnala","2026-08-27 22:38:03",700.2,2,vedantpatnala
3954,16713236,kingofeverything,"2026-09-02 01:41:13",700.1,2,"kingofeverything,skyyyang"
3955,16665476,"Zhanghao Chen69","2026-08-19 12:42:33",699.7,2,zhanghaochen69
3956,16657332,"Amit Malakar","2026-09-03 05:18:39",699.4,2,amitmalakarjoy
3957,16743165,"Chiachii Liang","2026-08-26 00:45:19",699.4,2,chiachiiliang
3958,16675831,"Thayaparan Kumarakuru","2026-08-31 09:05:45",699.3,2,"kavishkasubashana,mrkala,thayaparankumarakuru"
3959,16622338,github/shepsci/kaggle-skill,"2026-08-24 17:22:49",699.0,2,shepscientific
3960,16738261,"Samuel Moreira","2026-08-24 14:11:40",698.8,2,samuelmoreira420
3961,16774890,SkoopSkoop,"2026-08-31 16:08:04",698.6,2,skoopskoop
3962,16663884,DevilQ,"2026-08-23 22:08:52",698.4,2,"parhamesm,samuelescarfone12"
3963,16621243,"Jesse Bullard","2026-09-03 05:42:48",697.8,2,jessebullard
3964,16732478,Ken_Ken_Pa,"2026-09-02 22:10:44",697.4,2,kenkenpa
3965,16665654,"Anurag H H","2026-08-31 18:17:17",697.3,2,anur4ghh
3966,16656107,Aotokitsuruya,"2026-09-02 14:35:20",696.9,2,elct9620
3967,16760247,kriskur123,"2026-09-02 19:45:02",696.8,2,kriskur123
3968,16735408,"Evan S","2026-08-18 20:06:05",696.8,2,evansc123
3969,16662128,BenPalmer59,"2026-08-11 19:16:24",696.8,2,benpalmer59
3970,16662618,"Soledad Santiago","2026-09-01 05:51:08",696.4,2,soledadsantiago
3971,16771397,its_mrz,"2026-09-03 03:33:25",695.8,2,itsmrz
3972,16659341,Aryan88097,"2026-08-05 17:26:57",695.6,2,aryan88097
3973,16741660,Dhruv_Goyal990,"2026-09-03 03:23:37",695.6,2,"dhruvgoyal990,prathameshbelavagi"
3974,16717614,Dhanyashree1028,"2026-08-16 15:00:37",695.2,2,dhanyashree1028
3975,16654267,maniginam,"2026-09-03 01:00:04",695.1,2,maniginam
3976,16764149,"Manish Rai","2026-09-02 07:50:18",694.9,2,magiuscain
3977,16795923,KaluzaKlein,"2026-09-02 13:29:29",694.8,2,kaluzaklein
3978,16734490,Tomeiser,"2026-09-03 01:53:20",694.6,2,tomeiser
3979,16738336,"Guo Xuehan","2026-09-02 05:44:05",694.5,2,zmllls
3980,16653828,Boltuzamaki,"2026-08-23 18:40:37",694.5,2,boltuzamaki
3981,16732504,"porsche zheng","2026-08-18 08:19:41",694.1,2,porschezheng
3982,16667514,"Kakarott 10","2026-08-06 09:05:43",694.1,2,kakarott10
3983,16706456,"Michael van Mill","2026-08-12 09:58:40",694.0,2,michaelvanmill
3984,16692896,"Guy Lev","2026-08-20 19:18:52",694.0,2,sarthobi
3985,16661650,"Docker container","2026-08-15 18:52:39",693.8,2,yossefaymanzedan
3986,16657016,"MD. AS-AID RAHMAN","2026-08-26 15:57:49",693.6,2,mdasaidrahman
3987,16629844,IsaacJinyu,"2026-08-01 15:39:55",693.5,2,isaacjinyu
3988,16811935,"Bhargavaram Gajula","2026-09-03 05:21:35",693.2,2,bhargavaramgajula007
3989,16717952,Aydar,"2026-08-29 21:28:35",693.0,2,aydara
3990,16623480,xmaster6y,"2026-08-20 15:50:57",692.8,2,xmaster6y
3991,16786043,"Denzel Fuentes","2026-09-03 05:35:09",692.4,2,denzelfuentes
3992,16729186,Virtute,"2026-08-27 15:31:09",692.3,2,nameless001
3993,16630779,Jimmer,"2026-08-30 22:07:43",692.2,2,przemysawonr
3994,16777740,hoangnnh67,"2026-08-28 22:12:22",692.1,2,hoangnnh67
3995,16679887,ScriptRed,"2026-08-09 00:36:30",692.0,2,scriptred
3996,16660345,"Aadhithya Ramesh","2026-08-06 08:49:10",691.9,2,aadhithyaramesh
3997,16711567,"Finn Brooks","2026-08-15 04:40:11",691.7,2,finnbr
3998,16671438,"Aot Chanthorn","2026-08-15 16:16:25",691.4,2,aotchanthorn
3999,16666084,"Andaç Demirdelen","2026-08-09 19:18:08",691.0,2,andacdemirdelen
4000,16766171,Jonaid,"2026-08-24 15:27:44",690.7,2,jonaidshianifar
4001,16766732,"Maziyar Abyari","2026-09-02 23:57:10",690.5,2,maziyarabyari
4002,16630251,"Handry Novianto","2026-09-02 08:02:58",690.1,2,handrynovianto
4003,16743382,"Pavan Rangisetti","2026-08-30 07:22:59",689.9,2,pavanrangisetti
4004,16711868,"Mark Cooper","2026-08-16 13:09:02",689.8,2,markjcooper
4005,16750036,"Kiệt Lưu","2026-09-03 01:57:07",689.6,2,jaxyss
4006,16779007,"Teoh jia sheng","2026-09-03 02:51:22",689.3,2,"nathanael19,teohjiasheng"
4007,16745109,deflexor,"2026-08-27 21:35:07",689.2,2,deflexor050
4008,16764600,"Tanmay Shingavi","2026-09-03 05:43:57",688.1,2,decodingafterlife
4009,16732048,jiangletian,"2026-08-24 03:20:40",687.9,2,jiangletian
4010,16641288,nakagawaren0805,"2026-08-22 06:03:44",687.6,2,nakagawaren0805
4011,16694610,Kshitiz2002,"2026-08-11 15:44:41",687.6,2,kshitiz2002
4012,16756698,savoelh,"2026-08-31 19:57:28",687.6,2,savoelh
4013,16683282,ayushk_empire,"2026-08-14 11:50:15",687.3,2,ayushkempire
4014,16655578,"Ahmed Merie","2026-08-13 00:11:40",687.2,2,aa7767
4015,16677366,Gmmastermind,"2026-08-07 01:19:13",687.1,2,gmmastermind
